Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/Registratie new""))",Chrome 77.0.3865.90,Click new btn in Registratie,,2019-09-24 18:35:13,2019-09-24 18:35:14,0.600s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:14,2019-09-24 18:35:15,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 1""), ""KORPS POLITIE CURACAO"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:35:15,2019-09-24 18:35:16,0.624s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:16,2019-09-24 18:35:17,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 1""), ""OPENBARE MINISTERIE"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:35:17,2019-09-24 18:35:17,0.516s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:17,2019-09-24 18:35:18,1.004s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 2""), ""AMBULANCE"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:35:18,2019-09-24 18:35:19,0.573s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:19,2019-09-24 18:35:20,1.007s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 2""), ""SKS"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:35:20,2019-09-24 18:35:20,0.540s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:20,2019-09-24 18:35:21,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Behandeld door""), ""Katalon testing :: Behandeld door"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:35:21,2019-09-24 18:35:23,1.563s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:23,2019-09-24 18:35:24,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Telefoon""), ""123456789"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:35:24,2019-09-24 18:35:25,0.774s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:25,2019-09-24 18:35:26,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/E-Mail""), ""test@gmail.com"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:35:26,2019-09-24 18:35:27,0.902s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:27,2019-09-24 18:35:28,1.006s,PASSED
"sendKeys(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Datum""), ""01012019"")",Chrome 77.0.3865.90,Enter the date,,2019-09-24 18:35:28,2019-09-24 18:35:28,0.564s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Datum calendar icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:35:28,2019-09-24 18:35:29,0.533s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:35:29,2019-09-24 18:35:31,2.007s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:35:31,2019-09-24 18:35:31,0.492s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:31,2019-09-24 18:35:32,1.007s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:35:32,2019-09-24 18:35:33,0.452s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:33,2019-09-24 18:35:34,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:35:34,2019-09-24 18:35:34,0.530s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:34,2019-09-24 18:35:35,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie save""))",Chrome 77.0.3865.90,Click save btn,,2019-09-24 18:35:35,2019-09-24 18:35:36,0.535s,PASSED
delay(3),Chrome 77.0.3865.90,,,2019-09-24 18:35:36,2019-09-24 18:35:39,3.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/registratie tab""))",Chrome 77.0.3865.90,Click on Registratie tab,,2019-09-24 18:35:39,2019-09-24 18:35:39,0.537s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:39,2019-09-24 18:35:40,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 77.0.3865.90,Click on Personalia tab,,2019-09-24 18:35:40,2019-09-24 18:35:41,0.645s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:35:41,2019-09-24 18:35:43,2.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text""), ""aa"")",Chrome 77.0.3865.90,,,2019-09-24 18:35:43,2019-09-24 18:35:44,0.708s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:35:44,2019-09-24 18:35:46,2.003s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:35:46,2019-09-24 18:35:46,0.600s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:46,2019-09-24 18:35:47,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new""), ""aa"")",Chrome 77.0.3865.90,,,2019-09-24 18:35:47,2019-09-24 18:35:48,0.659s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:35:48,2019-09-24 18:35:50,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:35:50,2019-09-24 18:35:50,0.615s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:50,2019-09-24 18:35:51,1.004s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:35:51,2019-09-24 18:35:52,0.064s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:52,2019-09-24 18:35:53,1.009s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:35:53,2019-09-24 18:35:53,0.506s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:53,2019-09-24 18:35:54,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/INBEWARINGSTELLINGS C.Q. PLAATSINGSGEGEVENS tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:35:54,2019-09-24 18:35:55,0.556s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:35:55,2019-09-24 18:35:57,2.008s,PASSED
"comment(""INBEWARINGSTELLINGS C.Q. PLAATSINGSGEGEVENS tab data filling"")",Chrome 77.0.3865.90,,,2019-09-24 18:35:57,2019-09-24 18:35:57,0.007s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:35:57,2019-09-24 18:35:58,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstelling sinds""), ""02/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:35:58,2019-09-24 18:35:58,0.003s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstelling sinds calender icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:35:58,2019-09-24 18:35:58,0.625s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:35:58,2019-09-24 18:36:00,2.004s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:36:00,2019-09-24 18:36:01,0.432s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:01,2019-09-24 18:36:02,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:36:02,2019-09-24 18:36:02,0.490s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:02,2019-09-24 18:36:03,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:36:03,2019-09-24 18:36:04,0.674s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:04,2019-09-24 18:36:05,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Plaatsing sinds""), ""01012019"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:05,2019-09-24 18:36:05,0.551s,PASSED
"comment(""Checking dropdown"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:05,2019-09-24 18:36:05,0.005s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:05,2019-09-24 18:36:06,1.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Op grond van artikel WTU-BES""), ""a"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:06,2019-09-24 18:36:07,0.557s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:36:07,2019-09-24 18:36:09,2.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Op grond van artikel WTU-BES lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:36:09,2019-09-24 18:36:10,0.650s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:36:10,2019-09-24 18:36:12,2.005s,PASSED
"sendKeys(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Datum aan_staandehouding Datum grensweigering""), ""02/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:12,2019-09-24 18:36:12,0.519s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/staandehouding Datum grensweigering calender icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:36:12,2019-09-24 18:36:13,0.594s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:36:13,2019-09-24 18:36:15,2.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:36:15,2019-09-24 18:36:15,0.503s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:15,2019-09-24 18:36:16,1.008s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:36:16,2019-09-24 18:36:17,0.495s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:17,2019-09-24 18:36:18,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:36:18,2019-09-24 18:36:18,0.567s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:18,2019-09-24 18:36:19,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Reden aan_staandehouding Reden grensweigering""), ""testing :: Reden aan_staandehouding Reden grensweigering"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:19,2019-09-24 18:36:22,2.791s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:22,2019-09-24 18:36:23,1.004s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstellings-locatie""), ""a"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:23,2019-09-24 18:36:24,0.840s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:36:24,2019-09-24 18:36:26,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstellings-locatie lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:36:26,2019-09-24 18:36:27,0.557s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:36:27,2019-09-24 18:36:29,2.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Naam advocaat""), ""testing :: Naam advocaat"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:29,2019-09-24 18:36:30,1.322s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:30,2019-09-24 18:36:31,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/advocaat telefoonnummer""), ""985213647"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:31,2019-09-24 18:36:32,0.847s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:32,2019-09-24 18:36:33,1.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Naam ambtenaar KPCN _KmarCarib""), ""testing :: Naam ambtenaar KPCN /KmarCarib"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:33,2019-09-24 18:36:35,1.805s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:35,2019-09-24 18:36:36,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Bekend bij IND-CN in het kader van""), ""testing :: Bekend bij IND-CN in het kader van toelating/bescherming"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:36,2019-09-24 18:36:38,2.523s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:36:38,2019-09-24 18:36:40,2.005s,PASSED
"sendKeys(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Datum beeindiging rechtmatig verblijf""), ""02/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:40,2019-09-24 18:36:41,0.543s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Datum beeindiging rechtmatig verblijf calendar icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:36:41,2019-09-24 18:36:41,0.623s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:36:41,2019-09-24 18:36:43,2.007s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:36:43,2019-09-24 18:36:44,0.455s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:44,2019-09-24 18:36:45,1.004s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:36:45,2019-09-24 18:36:45,0.602s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:45,2019-09-24 18:36:46,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:36:46,2019-09-24 18:36:47,0.631s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:36:47,2019-09-24 18:36:49,2.004s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:36:49,2019-09-24 18:36:49,0.056s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/INBEWARINGSTELLINGS C.Q. PLAATSINGSGEGEVENS tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:36:49,2019-09-24 18:36:50,0.592s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:36:50,2019-09-24 18:36:51,1.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/4 GEDRAG_MEDISCH/GEDRAG MEDISCH tab""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:36:51,2019-09-24 18:36:51,0.708s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:36:51,2019-09-24 18:36:53,2.006s,PASSED
"comment(""Checking jaa validation"")",Chrome 77.0.3865.90,,,2019-09-24 18:36:53,2019-09-24 18:36:53,0.006s,PASSED
"for ([i = 1, i <= 19, (i++)])",Chrome 77.0.3865.90,checking ja radio button,,2019-09-24 18:36:53,2019-09-24 18:37:09,15.482s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:37:09,2019-09-24 18:37:09,0.002s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:09,2019-09-24 18:37:10,1.008s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:37:10,2019-09-24 18:37:10,0.043s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:10,2019-09-24 18:37:11,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/4 GEDRAG_MEDISCH/GEDRAG MEDISCH tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:11,2019-09-24 18:37:12,0.621s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:12,2019-09-24 18:37:13,1.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/INCIDENTEN tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:13,2019-09-24 18:37:13,0.715s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:37:13,2019-09-24 18:37:15,2.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/INCIDENTEN new""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:15,2019-09-24 18:37:16,0.639s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:16,2019-09-24 18:37:17,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/Organisatie""), ""SKS"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:37:17,2019-09-24 18:37:18,0.625s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:18,2019-09-24 18:37:19,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/Datum Incident""), ""29012019"")",Chrome 77.0.3865.90,,,2019-09-24 18:37:19,2019-09-24 18:37:19,0.630s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:19,2019-09-24 18:37:20,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/Bejzonderheden""), ""testing : Bejzonderheden"")",Chrome 77.0.3865.90,,,2019-09-24 18:37:20,2019-09-24 18:37:22,1.634s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:22,2019-09-24 18:37:23,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/Contactperson""), ""testing : Contactperson"")",Chrome 77.0.3865.90,,,2019-09-24 18:37:23,2019-09-24 18:37:24,1.524s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:24,2019-09-24 18:37:25,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/Telefoonnummer""), ""987512364"")",Chrome 77.0.3865.90,,,2019-09-24 18:37:25,2019-09-24 18:37:26,0.865s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:26,2019-09-24 18:37:27,1.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/INCIDENTEN save""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:27,2019-09-24 18:37:28,0.766s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:28,2019-09-24 18:37:29,1.006s,PASSED
takeScreenshot(),Chrome 77.0.3865.90,,,2019-09-24 18:37:29,2019-09-24 18:37:29,0.442s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:29,2019-09-24 18:37:30,1.005s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:37:30,2019-09-24 18:37:30,0.024s,PASSED
"log.logInfo(""successfully saved data"")",Chrome 77.0.3865.90,,,2019-09-24 18:37:30,2019-09-24 18:37:30,0.002s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:30,2019-09-24 18:37:31,1.010s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/INCIDENTEN tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:31,2019-09-24 18:37:32,0.642s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:37:32,2019-09-24 18:37:34,2.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/OVERIGE GEGEVENS tab""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:37:34,2019-09-24 18:37:35,0.844s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:37:35,2019-09-24 18:37:37,2.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Uitzetting""), ""aa"", STOP_ON_FAILURE)",Chrome 77.0.3865.90,,,2019-09-24 18:37:37,2019-09-24 18:37:38,0.738s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:37:38,2019-09-24 18:37:40,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Uitzetting lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:40,2019-09-24 18:37:40,0.638s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:40,2019-09-24 18:37:41,1.006s,PASSED
"sendKeys(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Datum vlucht""), ""22082019"")",Chrome 77.0.3865.90,,,2019-09-24 18:37:41,2019-09-24 18:37:42,0.546s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:42,2019-09-24 18:37:43,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Datum vlucht Calendar icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:43,2019-09-24 18:37:44,0.756s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:44,2019-09-24 18:37:45,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:45,2019-09-24 18:37:45,0.592s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:45,2019-09-24 18:37:46,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Tijdstip vlucht""), ""010101"")",Chrome 77.0.3865.90,,,2019-09-24 18:37:46,2019-09-24 18:37:47,0.607s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:47,2019-09-24 18:37:48,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Arrival location""), ""Luchthaven"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:37:48,2019-09-24 18:37:48,0.599s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:48,2019-09-24 18:37:49,1.007s,PASSED
"sendKeys(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Datum""), ""22082019"")",Chrome 77.0.3865.90,,,2019-09-24 18:37:49,2019-09-24 18:37:50,0.579s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:50,2019-09-24 18:37:51,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Datum calendar icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:51,2019-09-24 18:37:52,0.659s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:52,2019-09-24 18:37:53,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:53,2019-09-24 18:37:53,0.599s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:53,2019-09-24 18:37:54,1.003s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Claim vervoerder ja""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:54,2019-09-24 18:37:55,0.666s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:37:55,2019-09-24 18:37:57,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Claim vervoerder ja""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:57,2019-09-24 18:37:57,0.454s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:57,2019-09-24 18:37:58,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Removal orde ja""))",Chrome 77.0.3865.90,,,2019-09-24 18:37:58,2019-09-24 18:37:59,0.606s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:37:59,2019-09-24 18:38:00,1.004s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Contact diplomatieke""), ""testing :: Contact diplomatieke vertegenwooediging ter verkrijging van een vervangend reisdocument"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:00,2019-09-24 18:38:05,4.842s,PASSED
